+3.67000E+2	+7.66907E-2	+2.22764E-2	+2.29886E-2
+3.67500E+2	+7.58972E-2	+2.10310E-2	+2.08524E-2
+3.68000E+2	+6.82678E-2	+2.01177E-2	+1.85401E-2
+3.68500E+2	+7.02057E-2	+1.90151E-2	+1.61170E-2
+3.69000E+2	+6.73981E-2	+1.80349E-2	+1.36820E-2
+3.69500E+2	+6.51398E-2	+1.71937E-2	+1.12929E-2
+3.70000E+2	+6.48804E-2	+1.65421E-2	+9.12562E-3
+3.70500E+2	+6.12946E-2	+1.61594E-2	+7.42428E-3
+3.71000E+2	+6.11725E-2	+1.58889E-2	+6.29636E-3
+3.71500E+2	+6.21643E-2	+1.58232E-2	+6.01018E-3
+3.72000E+2	+6.25458E-2	+1.59126E-2	+6.40300E-3
+3.72500E+2	+6.33392E-2	+1.60317E-2	+7.05854E-3
+3.73000E+2	+6.52313E-2	+1.62237E-2	+7.85769E-3
+3.73500E+2	+6.48346E-2	+1.63850E-2	+8.66755E-3
+3.74000E+2	+6.67725E-2	+1.65863E-2	+9.38166E-3
+3.74500E+2	+6.51093E-2	+1.67725E-2	+1.00207E-2
+3.75000E+2	+6.39191E-2	+1.69264E-2	+1.05611E-2
+3.75500E+2	+6.27136E-2	+1.70486E-2	+1.10031E-2
+3.76000E+2	+6.31256E-2	+1.71877E-2	+1.13261E-2
+3.76500E+2	+6.46210E-2	+1.73052E-2	+1.15440E-2
+3.77000E+2	+6.34155E-2	+1.74182E-2	+1.18001E-2
+3.77500E+2	+6.76880E-2	+1.74814E-2	+1.20078E-2
+3.78000E+2	+6.75964E-2	+1.77068E-2	+1.22155E-2
+3.78500E+2	+6.67419E-2	+1.77951E-2	+1.24908E-2
+3.79000E+2	+6.56586E-2	+1.79353E-2	+1.27631E-2
+3.79500E+2	+6.96259E-2	+1.81340E-2	+1.30429E-2
+3.80000E+2	+7.07245E-2	+1.82682E-2	+1.32617E-2
+3.80500E+2	+6.75812E-2	+1.83379E-2	+1.33871E-2
+3.81000E+2	+6.65588E-2	+1.83315E-2	+1.33220E-2
+3.81500E+2	+7.16705E-2	+1.83700E-2	+1.32865E-2
+3.82000E+2	+7.25403E-2	+1.84083E-2	+1.33755E-2
+3.82500E+2	+6.96869E-2	+1.85685E-2	+1.36883E-2
+3.83000E+2	+6.76270E-2	+1.87768E-2	+1.41329E-2
+3.83500E+2	+6.56433E-2	+1.89389E-2	+1.44960E-2
+3.84000E+2	+7.04956E-2	+1.90505E-2	+1.46890E-2
+3.84500E+2	+6.96259E-2	+1.91726E-2	+1.49405E-2
+3.85000E+2	+7.01599E-2	+1.92816E-2	+1.51384E-2
+3.85500E+2	+7.13654E-2	+1.93806E-2	+1.52533E-2
+3.86000E+2	+7.12128E-2	+1.94723E-2	+1.53640E-2
+3.86500E+2	+6.97479E-2	+1.94737E-2	+1.52715E-2
+3.87000E+2	+7.22351E-2	+1.93298E-2	+1.48461E-2
+3.87500E+2	+6.88019E-2	+1.91612E-2	+1.42420E-2
+3.88000E+2	+6.69250E-2	+1.90630E-2	+1.38765E-2
+3.88500E+2	+7.10144E-2	+1.91170E-2	+1.35781E-2
+3.89000E+2	+6.92291E-2	+1.90049E-2	+1.33902E-2
+3.89500E+2	+7.17468E-2	+1.89979E-2	+1.33293E-2
+3.90000E+2	+7.09534E-2	+1.89031E-2	+1.32904E-2
+3.90500E+2	+7.15790E-2	+1.88831E-2	+1.32641E-2
+3.91000E+2	+6.80084E-2	+1.87575E-2	+1.31989E-2
+3.91500E+2	+6.95190E-2	+1.85657E-2	+1.29939E-2
+3.92000E+2	+6.95496E-2	+1.83661E-2	+1.27946E-2
+3.92500E+2	+6.79169E-2	+1.79761E-2	+1.25216E-2
+3.93000E+2	+6.35681E-2	+1.79106E-2	+1.22119E-2
+3.93500E+2	+6.76117E-2	+1.77210E-2	+1.18971E-2
